experiment,condition,dim,run,seed,algo,best_f,PSRR_DB,penalty,is_feasible,runtime_sec
pressure,relaxed,12,17,17042,PSO,-111.7271431678432,111.7271431678432,0,1,21.15456759999506
pressure,relaxed,12,17,17042,GA,-96.34349384423216,96.34349384423216,0,1,43.977591199975
pressure,relaxed,12,17,17042,ACO,-96.33868237580263,96.33868237580263,0,1,35.94405029999325
pressure,relaxed,12,18,18042,ABC,-115.38168517836736,115.38168517836736,0,1,42.93133749999106
pressure,relaxed,12,18,18042,GWO,-96.33603486237932,96.33603486237932,0,1,34.15662139997585
pressure,relaxed,12,18,18042,FA,-95.83760702589562,95.83760702589562,0,1,85.98660560004646
pressure,relaxed,12,18,18042,PSO,-95.05893600340302,95.05893600340302,0,1,20.976167000015263
pressure,relaxed,12,18,18042,GA,-115.30860025312944,115.30860025312944,0,1,42.52652269997634
pressure,relaxed,12,18,18042,ACO,-110.16568294899464,110.16568294899464,0,1,35.394943799998146
pressure,relaxed,12,19,19042,ABC,-105.3932924473777,105.3932924473777,0,1,43.10980559996096
pressure,relaxed,12,19,19042,GWO,-96.33759618217285,96.33759618217285,0,1,33.24911010003416
pressure,relaxed,12,19,19042,FA,-94.08141274807248,94.08141274807248,0,1,87.3624610999832
pressure,relaxed,12,19,19042,PSO,-104.72440741738868,104.72440741738868,0,1,21.959670900017954
pressure,relaxed,12,19,19042,GA,-105.28459987613596,105.28459987613596,0,1,43.88524090003921
pressure,relaxed,12,19,19042,ACO,-96.3384826014282,96.3384826014282,0,1,34.677106700022705
pressure,relaxed,12,20,20042,ABC,-110.72975528657504,110.72975528657504,0,1,41.82054929999868
pressure,relaxed,12,20,20042,GWO,-101.5651613329177,101.5651613329177,0,1,34.74916760000633
pressure,relaxed,12,20,20042,FA,-101.5651613329177,101.5651613329177,0,1,161.96749170002295
pressure,relaxed,12,20,20042,PSO,-110.1084342170413,110.1084342170413,0,1,18.492520200030413
pressure,relaxed,12,20,20042,GA,-110.72433730015057,110.72433730015057,0,1,22.42503270000452
pressure,relaxed,12,20,20042,ACO,-110.72978099413416,110.72978099413416,0,1,20.264700200001244
pressure,relaxed,12,21,21042,ABC,-107.55722979850104,107.55722979850104,0,1,45.44075639999937
pressure,relaxed,12,21,21042,GWO,-96.35575361757262,96.35575361757262,0,1,31.229656999988947
pressure,relaxed,12,21,21042,FA,-107.51340857174746,107.51340857174746,0,1,87.88069669995457
pressure,relaxed,12,21,21042,PSO,-107.55762203481768,107.55762203481768,0,1,21.22237600001972
pressure,relaxed,12,21,21042,GA,-100.62800830854904,100.62800830854904,0,1,26.66122160002124
pressure,relaxed,12,21,21042,ACO,-96.76411981379069,96.76411981379069,0,1,20.402728100016247
pressure,relaxed,12,22,22042,ABC,-115.07357727531146,115.07357727531146,0,1,43.655685500008985
pressure,relaxed,12,22,22042,GWO,-112.88330602627695,112.88330602627695,0,1,32.45726649998687
pressure,relaxed,12,22,22042,FA,-115.06935399775888,115.06935399775888,0,1,85.5777677000151
pressure,relaxed,12,22,22042,PSO,-114.75999502126864,114.75999502126864,0,1,23.07741049997276
pressure,relaxed,12,22,22042,GA,-115.08220945575614,115.08220945575614,0,1,25.29971209994983
pressure,relaxed,12,22,22042,ACO,-115.08232172073303,115.08232172073303,0,1,20.218145399994683
pressure,relaxed,12,23,23042,ABC,-98.2190521842778,98.2190521842778,0,1,44.38026770000579
pressure,relaxed,12,23,23042,GWO,-96.33853693527446,96.33853693527446,0,1,30.14450689998921
pressure,relaxed,12,23,23042,FA,-95.01495073045643,95.01495073045643,0,1,84.49337509996258
pressure,relaxed,12,23,23042,PSO,-95.2753903834301,95.2753903834301,0,1,22.553745199984405
pressure,relaxed,12,23,23042,GA,-95.92206468541572,95.92206468541572,0,1,26.201679399993736
pressure,relaxed,12,23,23042,ACO,-96.33789774428782,96.33789774428782,0,1,20.19581300002756
pressure,relaxed,12,24,24042,ABC,-96.33954253220752,96.33954253220752,0,1,40.93685019999975
pressure,relaxed,12,24,24042,GWO,-96.333561217145,96.333561217145,0,1,30.928120099997614
pressure,relaxed,12,24,24042,FA,-95.09178232202616,95.09178232202616,0,1,84.7662130999961
pressure,relaxed,12,24,24042,PSO,-94.97856167777938,94.97856167777938,0,1,21.76756619999651
pressure,relaxed,12,24,24042,GA,-94.7055020131193,94.7055020131193,0,1,25.808579900010955
pressure,relaxed,12,24,24042,ACO,-96.33929832293234,96.33929832293234,0,1,20.13606140000047
pressure,relaxed,12,25,25042,ABC,-102.50129631156244,102.50129631156244,0,1,41.15706290001981
pressure,relaxed,12,25,25042,GWO,-96.33708427941188,96.33708427941188,0,1,34.325980499968864
pressure,relaxed,12,25,25042,FA,-91.6751920438935,91.6751920438935,0,1,84.4194822999998
pressure,relaxed,12,25,25042,PSO,-104.89488172315536,104.89488172315536,0,1,21.16407420003088
pressure,relaxed,12,25,25042,GA,-96.33787747493676,96.33787747493676,0,1,23.91554150002776
pressure,relaxed,12,25,25042,ACO,-96.34491180400715,96.34491180400715,0,1,20.08250889996998
pressure,relaxed,12,26,26042,ABC,-108.0665004500899,108.0665004500899,0,1,42.72736259998055
pressure,relaxed,12,26,26042,GWO,-96.33729459732,96.33729459732,0,1,28.353880500013474
pressure,relaxed,12,26,26042,FA,-94.09558096485604,94.09558096485604,0,1,86.33517950004898
pressure,relaxed,12,26,26042,PSO,-95.62553854275994,95.62553854275994,0,1,22.28716860001441
pressure,relaxed,12,26,26042,GA,-96.33989778007016,96.33989778007016,0,1,24.5485085999826
pressure,relaxed,12,26,26042,ACO,-96.341323449887,96.341323449887,0,1,20.241832299972884
pressure,relaxed,12,27,27042,ABC,-110.07177063679038,110.07177063679038,0,1,41.61318459996255
pressure,relaxed,12,27,27042,GWO,-96.4021900693092,96.4021900693092,0,1,33.006381699990015
pressure,relaxed,12,27,27042,FA,-95.71272985283682,95.71272985283682,0,1,90.69473719998496
pressure,relaxed,12,27,27042,PSO,-110.25993600160064,110.25993600160064,0,1,18.62081669998588
pressure,relaxed,12,27,27042,GA,-106.77768763223013,106.77768763223013,0,1,23.17520179995336
pressure,relaxed,12,27,27042,ACO,-96.34167552341734,96.34167552341734,0,1,20.21996739995666
pressure,relaxed,12,28,28042,ABC,-116.3915664357588,116.3915664357588,0,1,38.31089689995861
pressure,relaxed,12,28,28042,GWO,-96.33596749549768,96.33596749549768,0,1,31.988842300022952
pressure,relaxed,12,28,28042,FA,-116.3585571520793,116.3585571520793,0,1,88.49208669998916
pressure,relaxed,12,28,28042,PSO,-116.41553438791873,116.41553438791873,0,1,20.04783610004233
pressure,relaxed,12,28,28042,GA,-116.32643934009737,116.32643934009737,0,1,22.600005200016312
pressure,relaxed,12,28,28042,ACO,-107.86251810474177,107.86251810474177,0,1,20.17430760001298
pressure,relaxed,12,29,29042,ABC,-100.92746464563918,100.92746464563918,0,1,34.6186065999791
pressure,relaxed,12,29,29042,GWO,-96.37086304120028,96.37086304120028,0,1,32.04335029999493
pressure,relaxed,12,29,29042,FA,-94.90327378738456,94.90327378738456,0,1,75.88073330000043
pressure,relaxed,12,29,29042,PSO,-96.00303564452604,96.00303564452604,0,1,10.536163999990094
pressure,relaxed,12,29,29042,GA,-95.89396200256505,95.89396200256505,0,1,21.894327600020915
pressure,relaxed,12,29,29042,ACO,-96.3381594105318,96.3381594105318,0,1,20.12138099997537
