w_pdiff,w_ncasc,w_pmir,w_core,l_all,iss,vbnv,PSRR_DB,VREF,TC,LOOP_GAIN_DB,PHASE_MARGIN_DEG,GAIN_MARGIN_DB,POWER_UW,PSRR_100HZ_DB,sim_ok,sim_failure
2.8857341748718652,5.778374125211226,26.68930543006656,39.515869732960255,7.936664790013132,23.84673879859595,1.371732821233286,-3.00893,0.8109474,90.05105,40.5956,73.368,16.4343,96.13537,31.41781,1,
34.73721256143086,20.513527327791447,7.242995964147758,30.106711875908783,4.379417533237483,35.236198313460726,1.188910127493885,-37.607,0.8032942,39.19391,65.0748,0.3079999999999927,0.0782946,128.6429,46.30136,1,
18.81111263156575,14.279667937747739,15.706490602405577,54.675780056272984,2.626378649205527,35.621122497543354,1.2464712183183675,-7.30314,0.8023658,39.11841,65.1721,21.367999999999995,4.2533,129.7219,57.69305,1,
38.11399126608454,29.906045841497292,3.2912145460081366,55.366879455596255,6.6884626722878435,4.505952515426979,1.076030936360955,-5.7761,0.8014549,20.93087,67.4333,46.406000000000006,10.6573,40.11156,66.40892,1,
34.13691022915246,14.383130444822115,32.82934074630965,56.285147172403455,4.868693050546768,17.129602741220822,1.1984209946938147,-9.4672,0.8012528,28.82078,62.0125,24.133999999999986,4.81833,76.44136,58.21843,1,
32.46765859856245,16.10504829832514,24.96358465853546,48.407291818813505,7.344063829261199,6.346767670543709,1.0478572427510489,4.301431,0.8005112,18.9538,55.039,46.891999999999996,9.90348,45.3809,51.36784,1,
23.109433533182933,7.244752286477927,27.90608991031828,10.986240575186237,2.928634513444056,19.632928074578267,1.199254435313124,-2.783,0.8012563,37.68703,63.0417,0.8839999999999861,0.224883,83.63081,54.23076,1,
31.845837031272698,22.195672844141804,11.088160784836115,43.15140425378735,0.24571757728770258,14.860526925730346,1.3804706224591818,23.33915,0.7853402,401.0121,39.0797,33.66499999999999,9.27407,69.97468,39.65786,1,
16.74433300462462,9.954630506572794,39.71536702795089,20.387998962107595,3.6387650154010975,38.106390059563644,1.0610056046295362,-6.42923,0.8017092,40.62986,62.8355,12.247000000000014,2.67452,136.8479,57.17864,1,
16.065093766046182,21.83880200594064,13.723966491129504,29.01743107893122,3.417197378675089,29.659433095976517,1.1311035006942678,-13.0229,0.8023224,42.63759,64.3979,21.614000000000004,4.36372,112.5435,61.25512,1,
35.274620638567576,23.084907263193802,31.31981123874992,49.925996408832745,7.027466796438425,18.157624432359942,1.6274433130463144,-10.931,0.8016516,19.79323,49.2634,39.274,10.1616,79.43458,58.48515,1,
27.569339425512776,4.016103180848441,36.50557935398308,11.905338570156486,3.2841030125606205,5.193474408132987,0.9466683714678173,-5.52207,0.8019644,41.4913,62.9395,24.068000000000012,6.88229,42.06753,50.30846,1,
31.07716265728195,37.25543370828328,21.620547510085636,54.86917269223804,0.1506637781334007,6.740703482639083,1.6439404875565344,18.31676,0.7678473,751.8343,21.3657,61.888999999999996,17.5355,47.45144,27.22421,1,
24.148040438644447,37.029861437883504,25.61010198216146,35.45855091733981,4.485754816673719,1.842432223506619,1.0875868427283248,6.25844,0.8039989,48.65904,57.9235,46.01599999999999,10.6447,32.49594,43.57471,1,
7.667519532247155,38.33540872375796,25.966099131465405,27.11537458237952,1.3012944781974942,20.341664614748115,0.9880917290316888,17.86139,0.800895,25.25735,59.6458,24.820999999999998,5.47014,85.68709,53.0933,1,
19.803651193203912,23.965105788759768,14.418354653070306,26.781605571445358,1.278091934002049,15.116895538836943,1.576930914002607,1.850542,0.8011798,26.62967,56.0246,30.195999999999998,10.4669,70.65022,54.11613,1,
7.10587301998967,7.34462968361027,37.080107608558805,44.20699701142748,7.333127245015296,13.844286820176755,1.2902941614552994,6.142959,0.8013299,20.68002,46.8871,70.218,21.4852,66.99964,48.85655,1,
