case,case_name,dim,run,seed,algo,pop,best_fitness,PSRR_DB,penalty,is_feasible,VREF,TC,LOOP_GAIN_DB,PHASE_MARGIN_DEG,GAIN_MARGIN_DB,POWER_UW,viol_vref,viol_tc,viol_loop_gain,viol_phase_margin,viol_gain_margin,viol_power,first_feasible_eval,best_feasible_found,best_feasible_fitness,best_feasible_PSRR,best_feasible_VREF,best_feasible_TC,best_feasible_LOOP_GAIN_DB,best_feasible_PHASE_MARGIN_DEG,best_feasible_GAIN_MARGIN_DB,best_feasible_POWER_UW,runtime_sec,eval_budget,actual_evals,last_improvement_eval,convergence_auc,sim_evals_worker_cum,sim_ok_worker_cum,sim_failures_worker_cum,server_restarts_worker_cum,psrr_def,PSRR_WC_DB,PSRR_100HZ_DB,best_feasible_PSRR_WC_DB,best_feasible_PSRR_100HZ_DB,evaluator_recovers_timeouts,x_w_pdiff,x_w_ncasc,x_w_pmir,x_w_core,x_l_all,x_iss,x_vbnv,xf_w_pdiff,xf_w_ncasc,xf_w_pmir,xf_w_core,xf_l_all,xf_iss,xf_vbnv,c_VREF_min,c_VREF_max,c_TC_max,c_LoopGain_min,c_PhaseMargin_min,c_GainMargin_min,c_Power_max
banba,SKY130-BGR-banba,7,16,328345,GWO,40,-32.46672,32.46672,0,1,0.7991798,19.42067,48.6716,61.287000000000006,27.8533,73.63379,0,0,0,0,0,0,117.0,1,-32.46672,32.46672,0.7991798,19.42067,48.6716,61.287000000000006,27.8533,73.63379,46248.55079834536,150000,150000,16840.0,-29.928869110794075,150001,148934,measure_failed=589;no_convergence=476;timeout=2,1,PSRR_worst_case_10Hz_10MHz,32.46672,46.5681,32.46672,46.5681,1,1.0,1.01,26.56,9.13,1.06,16.17440637324857,1.058536005549671,1.0,1.01,26.56,9.13,1.06,16.17440637324857,1.058536005549671,0.798,0.802,26.0,40.0,60.0,20.0,400.0
banba,SKY130-BGR-banba,7,17,329345,GWO,40,-31.75549,31.75549,0,1,0.8003442,21.37565,45.6338,65.309,27.2362,95.03377,0,0,0,0,0,0,87.0,1,-31.75549,31.75549,0.8003442,21.37565,45.6338,65.309,27.2362,95.03377,51033.39185544476,150000,150000,120.0,-30.02205945899639,150001,148909,measure_failed=624;no_convergence=468,0,PSRR_worst_case_10Hz_10MHz,31.75549,43.40563,31.75549,43.40563,1,1.0,1.0,13.44,4.785,1.77,23.597350891514512,1.2840531991268522,1.0,1.0,13.44,4.785,1.77,23.597350891514512,1.2840531991268522,0.798,0.802,26.0,40.0,60.0,20.0,400.0
banba,SKY130-BGR-banba,7,18,330345,GWO,40,-58.36633,58.36633,0,1,0.8010181,23.80834,43.5188,68.291,20.0083,100.304,0,0,0,0,0,0,216.0,1,-58.36633,58.36633,0.8010181,23.80834,43.5188,68.291,20.0083,100.304,45963.5741330795,150000,150000,148160.0,-45.59125438831925,150001,149023,measure_failed=501;no_convergence=477,0,PSRR_worst_case_10Hz_10MHz,58.36633,58.36633,58.36633,58.36633,1,1.0,1.02,6.84,6.04,0.685,25.399420114695214,1.4431923044732935,1.0,1.02,6.84,6.04,0.685,25.399420114695214,1.4431923044732935,0.798,0.802,26.0,40.0,60.0,20.0,400.0
banba,SKY130-BGR-banba,7,19,331345,GWO,40,-29.38861,29.38861,0,1,0.8015723,23.01386,57.1595,62.775000000000006,21.098,62.24483,0,0,0,0,0,0,63.0,1,-29.38861,29.38861,0.8015723,23.01386,57.1595,62.775000000000006,21.098,62.24483,45473.54267343134,150000,150000,24240.0,-27.030589932266217,150001,148949,measure_failed=598;no_convergence=454,0,PSRR_worst_case_10Hz_10MHz,29.38861,49.61041,29.38861,49.61041,1,3.315,1.2,10.91,28.7,1.095,12.190296445054017,0.9,3.315,1.2,10.91,28.7,1.095,12.190296445054017,0.9,0.798,0.802,26.0,40.0,60.0,20.0,400.0
banba,SKY130-BGR-banba,7,20,332345,GWO,40,-58.24283,58.24283,0,1,0.8007787,25.47899,42.1728,68.217,20.0006,110.7912,0,0,0,0,0,0,145.0,1,-58.24283,58.24283,0.8007787,25.47899,42.1728,68.217,20.0006,110.7912,47985.95156465471,150000,150000,149720.0,-48.80967173314489,150001,149320,measure_failed=319;no_convergence=361;timeout=1,0,PSRR_worst_case_10Hz_10MHz,58.24283,58.24473,58.24283,58.24473,1,1.0,1.0,8.219999999999999,5.77,0.68,29.043544708923463,1.4846400655174987,1.0,1.0,8.219999999999999,5.77,0.68,29.043544708923463,1.4846400655174987,0.798,0.802,26.0,40.0,60.0,20.0,400.0
banba,SKY130-BGR-banba,7,21,333345,GWO,40,-26.88127,26.88127,0,1,0.8009398,21.23415,55.969,60.007000000000005,24.8194,66.30824,0,0,0,0,0,0,32.0,1,-26.88127,26.88127,0.8009398,21.23415,55.969,60.007000000000005,24.8194,66.30824,47295.02996094152,150000,150000,8120.0,-26.63895530240202,150001,148905,measure_failed=599;no_convergence=497,0,PSRR_worst_case_10Hz_10MHz,26.88127,49.56305,26.88127,49.56305,1,2.965,1.0,26.73,30.39,1.115,13.609061976076546,0.9,2.965,1.0,26.73,30.39,1.115,13.609061976076546,0.9,0.798,0.802,26.0,40.0,60.0,20.0,400.0
banba,SKY130-BGR-banba,7,22,334345,GWO,40,-31.63005,31.63005,0,1,0.8013087,24.39721,56.2958,61.22,26.4488,48.82889,0,0,0,0,0,0,51.0,1,-31.63005,31.63005,0.8013087,24.39721,56.2958,61.22,26.4488,48.82889,39643.33136697486,150000,150000,57280.0,-28.0341423597824,150001,148906,measure_failed=587;no_convergence=508,0,PSRR_worst_case_10Hz_10MHz,31.63005,47.12825,31.63005,47.12825,1,2.45,1.185,13.075,14.9,1.1749999999999998,7.537863082113689,1.0810464141676224,2.45,1.185,13.075,14.9,1.1749999999999998,7.537863082113689,1.0810464141676224,0.798,0.802,26.0,40.0,60.0,20.0,400.0
banba,SKY130-BGR-banba,7,23,335345,GWO,40,-58.53763,58.53763,0,1,0.8008415,25.4611,43.5844,68.931,20.0079,93.8417,0,0,0,0,0,0,8.0,1,-58.53763,58.53763,0.8008415,25.4611,43.5844,68.931,20.0079,93.8417,47769.89878959581,150000,150000,150000.0,-47.529946090793935,150001,148899,measure_failed=619;no_convergence=481;timeout=2,0,PSRR_worst_case_10Hz_10MHz,58.53763,58.53763,58.53763,58.53763,1,1.0,1.0,5.835,5.59,0.675,23.15726072378565,1.4512401404276478,1.0,1.0,5.835,5.59,0.675,23.15726072378565,1.4512401404276478,0.798,0.802,26.0,40.0,60.0,20.0,400.0
banba,SKY130-BGR-banba,7,24,336345,GWO,40,-57.88907,57.88907,0,1,0.8007606,25.7876,41.4544,68.093,20.0123,118.9299,0,0,0,0,0,0,70.0,1,-57.88907,57.88907,0.8007606,25.7876,41.4544,68.093,20.0123,118.9299,48038.20555371046,150000,150000,145080.0,-51.035940843405626,150001,149691,measure_failed=86;no_convergence=223;timeout=1,0,PSRR_worst_case_10Hz_10MHz,57.88907,57.89258,57.88907,57.89258,1,1.0,1.005,9.295,5.825,0.68,31.86960885943785,1.5099956046785674,1.0,1.005,9.295,5.825,0.68,31.86960885943785,1.5099956046785674,0.798,0.802,26.0,40.0,60.0,20.0,400.0
banba,SKY130-BGR-banba,7,25,337345,GWO,40,-30.13826,30.13826,0,1,0.8014975,22.30522,56.3038,61.114,20.7547,71.35708,0,0,0,0,0,0,40.0,1,-30.13826,30.13826,0.8014975,22.30522,56.3038,61.114,20.7547,71.35708,50890.40980161354,150000,150000,4280.0,-29.91221288665258,150001,148986,measure_failed=562;no_convergence=451;timeout=2,0,PSRR_worst_case_10Hz_10MHz,30.13826,50.16713,30.13826,50.16713,1,3.265,1.0,13.945,30.295,1.08,15.354704653773451,0.9,3.265,1.0,13.945,30.295,1.08,15.354704653773451,0.9,0.798,0.802,26.0,40.0,60.0,20.0,400.0
banba,SKY130-BGR-banba,7,26,338345,GWO,40,-26.85212,26.85212,0,1,0.8007552,25.99591,40.0558,80.6549,27.5199,50.04434,0,0,0,0,0,0,89.0,1,-26.85212,26.85212,0.8007552,25.99591,40.0558,80.6549,27.5199,50.04434,42131.79025285691,150000,150000,148640.0,-24.100158796791977,150001,148974,measure_failed=574;no_convergence=453,0,PSRR_worst_case_10Hz_10MHz,26.85212,41.03061,26.85212,41.03061,1,2.095,1.0,7.005,8.29,7.915000000000001,7.974614018793186,0.9,2.095,1.0,7.005,8.29,7.915000000000001,7.974614018793186,0.9,0.798,0.802,26.0,40.0,60.0,20.0,400.0
banba,SKY130-BGR-banba,7,27,339345,GWO,40,-58.492,58.492,0,1,0.800978,24.3861,43.7915,68.673,20.0212,95.42516,0,0,0,0,0,0,43.0,1,-58.492,58.492,0.800978,24.3861,43.7915,68.673,20.0212,95.42516,51120.06026685983,150000,150000,148320.0,-40.2091929143461,150001,148952,measure_failed=591;no_convergence=456;timeout=2,0,PSRR_worst_case_10Hz_10MHz,58.492,58.492,58.492,58.492,1,1.0,1.0,6.11,5.915,0.68,23.70554661428337,1.4436902278855752,1.0,1.0,6.11,5.915,0.68,23.70554661428337,1.4436902278855752,0.798,0.802,26.0,40.0,60.0,20.0,400.0
banba,SKY130-BGR-banba,7,28,340345,GWO,40,-57.762,57.762,0,1,0.8007589,25.78539,41.4705,68.147,20.0364,117.4714,0,0,0,0,0,0,60.0,1,-57.762,57.762,0.8007589,25.78539,41.4705,68.147,20.0364,117.4714,50800.38117279485,150000,150000,141440.0,-52.72868115060768,150001,149878,measure_failed=1;no_convergence=119;timeout=3,0,PSRR_worst_case_10Hz_10MHz,57.762,57.91801,57.762,57.91801,1,1.0,1.02,9.06,5.745,0.68,31.363309942613537,1.5091710748516622,1.0,1.02,9.06,5.745,0.68,31.363309942613537,1.5091710748516622,0.798,0.802,26.0,40.0,60.0,20.0,400.0
banba,SKY130-BGR-banba,7,29,341345,GWO,40,-58.00962,58.00962,0,1,0.8009193,23.6448,42.4747,67.611,20.0012,115.422,0,0,0,0,0,0,121.0,1,-58.00962,58.00962,0.8009193,23.6448,42.4747,67.611,20.0012,115.422,50551.51378101483,150000,150000,149880.0,-43.32365183744558,150001,148963,measure_failed=536;no_convergence=502,0,PSRR_worst_case_10Hz_10MHz,58.00962,58.01226,58.00962,58.01226,1,1.0,1.0,8.975000000000001,6.115,0.6950000000000001,30.65066302798905,1.4715481313197094,1.0,1.0,8.975000000000001,6.115,0.6950000000000001,30.65066302798905,1.4715481313197094,0.798,0.802,26.0,40.0,60.0,20.0,400.0
banba,SKY130-BGR-banba,7,0,312345,PSO,40,-23.08662,23.08662,0,1,0.7980009,25.99906,41.5771,76.622,34.4646,36.8458,0,0,0,0,0,0,33.0,1,-23.08662,23.08662,0.7980009,25.99906,41.5771,76.622,34.4646,36.8458,57547.40257850289,150000,150000,110027.0,-23.012176595743973,150001,149997,measure_failed=3;no_convergence=1,0,PSRR_worst_case_10Hz_10MHz,23.08662,39.16315,23.08662,39.16315,1,3.03,1.0,40.0,26.085,8.0,3.4171869923252136,1.0521390612762027,3.03,1.0,40.0,26.085,8.0,3.4171869923252136,1.0521390612762027,0.798,0.802,26.0,40.0,60.0,20.0,400.0
banba,SKY130-BGR-banba,7,1,313345,PSO,40,-26.86356,26.86356,0,1,0.8007799,25.99965,40.1855,80.4728,27.3171,50.52911,0,0,0,0,0,0,52.0,1,-26.86356,26.86356,0.8007799,25.99965,40.1855,80.4728,27.3171,50.52911,51028.04445062205,150000,150000,114295.0,-25.05006743323622,150001,150000,measure_failed=1,0,PSRR_worst_case_10Hz_10MHz,26.86356,41.18536,26.86356,41.18536,1,2.095,1.0,7.0,8.16,7.790000000000001,8.142743248824107,0.9000235607253216,2.095,1.0,7.0,8.16,7.790000000000001,8.142743248824107,0.9000235607253216,0.798,0.802,26.0,40.0,60.0,20.0,400.0
banba,SKY130-BGR-banba,7,2,314345,PSO,40,-49.45104,49.45104,0,1,0.7981568,25.69708,43.2451,60.0,21.7175,142.223,0,0,0,0,0,0,1.0,1,-49.45104,49.45104,0.7981568,25.69708,43.2451,60.0,21.7175,142.223,41170.893092662096,150000,150000,5989.0,-49.38881653444356,150001,150001,,0,PSRR_worst_case_10Hz_10MHz,49.45104,49.45104,49.45104,49.45104,1,1.0,1.0,23.245,5.09,0.86,40.0,0.9,1.0,1.0,23.245,5.09,0.86,40.0,0.9,0.798,0.802,26.0,40.0,60.0,20.0,400.0
banba,SKY130-BGR-banba,7,3,315345,PSO,40,-26.84078,26.84078,0,1,0.8007349,25.98295,40.3019,80.1466,26.9654,51.21857,0,0,0,0,0,0,74.0,1,-26.84078,26.84078,0.8007349,25.98295,40.3019,80.1466,26.9654,51.21857,53379.96358099952,150000,150000,135583.0,-25.072076886812575,150001,150000,measure_failed=1,0,PSRR_worst_case_10Hz_10MHz,26.84078,41.42589,26.84078,41.42589,1,2.14,1.0,7.0,7.965,7.715000000000001,8.382801887072976,0.9,2.14,1.0,7.0,7.965,7.715000000000001,8.382801887072976,0.9,0.798,0.802,26.0,40.0,60.0,20.0,400.0
banba,SKY130-BGR-banba,7,4,316345,PSO,40,-57.75359,57.75359,0,1,0.8008006,25.99974,44.159,69.91,20.4775,75.20971,0,0,0,0,0,0,173.0,1,-57.75359,57.75359,0.8008006,25.99974,44.159,69.91,20.4775,75.20971,35038.53896801174,150000,150000,35323.0,-54.16864343052287,150001,150001,,0,PSRR_worst_case_10Hz_10MHz,57.75359,57.75359,57.75359,57.75359,1,1.0,1.0,3.525,5.025,0.66,16.687577725827285,1.4523718025559549,1.0,1.0,3.525,5.025,0.66,16.687577725827285,1.4523718025559549,0.798,0.802,26.0,40.0,60.0,20.0,400.0
banba,SKY130-BGR-banba,7,5,317345,PSO,40,-26.85129,26.85129,0,1,0.8007341,25.99282,40.1581,80.4456,27.2879,50.51367,0,0,0,0,0,0,77.0,1,-26.85129,26.85129,0.8007341,25.99282,40.1581,80.4456,27.2879,50.51367,48288.295777872205,150000,150000,81781.0,-25.060479162844423,150001,149981,measure_failed=12;no_convergence=8,0,PSRR_worst_case_10Hz_10MHz,26.85129,41.20426,26.85129,41.20426,1,2.125,1.0,7.045,8.195,7.85,8.137890754845557,0.9,2.125,1.0,7.045,8.195,7.85,8.137890754845557,0.9,0.798,0.802,26.0,40.0,60.0,20.0,400.0
banba,SKY130-BGR-banba,7,6,318345,PSO,40,-57.65838,57.65838,0,1,0.8016985,25.99557,40.3976,71.489,20.5086,93.34876,0,0,0,0,0,0,9.0,1,-57.65838,57.65838,0.8016985,25.99557,40.3976,71.489,20.5086,93.34876,60242.97648309916,150000,150000,143062.0,-55.9546854813032,150001,149993,timeout=8,0,PSRR_worst_case_10Hz_10MHz,57.65838,57.65838,57.65838,57.65838,1,1.0,1.0,4.365,4.615,0.64,22.97296410277616,1.5947214404202823,1.0,1.0,4.365,4.615,0.64,22.97296410277616,1.5947214404202823,0.798,0.802,26.0,40.0,60.0,20.0,400.0
banba,SKY130-BGR-banba,7,7,319345,PSO,40,-26.85328,26.85319,0,1,0.8007423,25.99406,40.2213,80.3182,27.1636,50.84041,0,0,0,0,0,0,62.0,1,-26.85328,26.85328,0.8007422,25.99407,40.2211,80.3185,27.1639,50.84041,47981.9922022,150000,150000,80134.0,-25.094226920845134,150001,149996,measure_failed=3;no_convergence=2,0,PSRR_worst_case_10Hz_10MHz,26.85319,41.28568,26.85328,41.28554,1,2.1100000000000003,1.0,7.0,8.045,7.750000000000001,8.251353849582006,0.9,2.1100000000000003,1.0,7.0,8.045,7.750000000000001,8.251353852700522,0.9,0.798,0.802,26.0,40.0,60.0,20.0,400.0
