lambda,case,run,algo,best_fitness,PSRR_DB,penalty,is_feasible,runtime_sec
1000.0,base,8,PSO,-111.38344741638251,111.38344741638251,0,1,2.1673950000549667
1000.0,base,8,GA,-111.38316782725296,111.38316782725296,0,1,4.251120199973229
1000.0,base,8,ACO,-110.69745982256792,110.69745982256792,0,1,3.950119999994058
1000.0,base,9,ABC,-108.42994788468053,108.42994788468053,0,1,3.8185191999655217
1000.0,base,9,GWO,-93.45732852724332,93.45732852724332,0,1,3.3924421000410803
1000.0,base,9,FA,-108.70860269749255,108.70860269749255,0,1,8.494135899993125
1000.0,base,9,PSO,-103.89233959752363,103.89233959752363,0,1,2.1225523999892175
1000.0,base,9,GA,-108.5301703592985,108.5301703592985,0,1,4.305037399986759
1000.0,base,9,ACO,-103.89233959752357,103.89233959752357,0,1,4.330598199972883
1000.0,base,10,ABC,-95.95682335034464,95.95682335034464,0,1,4.317594300024211
1000.0,base,10,GWO,903.664288099732,96.33571190026805,1,0,3.683398599969223
1000.0,base,10,FA,907.7739550019169,92.22604499808311,1,0,8.1284941000049
1000.0,base,10,PSO,-96.4300877934452,96.4300877934452,0,1,2.130690500023775
1000.0,base,10,GA,905.7202141653561,94.27978583464386,1,0,4.34924080001656
1000.0,base,10,ACO,903.5775609544611,96.4224390455389,1,0,3.8538322999957018
1000.0,base,11,ABC,-110.05752238261616,110.05752238261616,0,1,3.9305578999919817
1000.0,base,11,GWO,-93.9711980627969,93.9711980627969,0,1,3.4279142000013962
1000.0,base,11,FA,-108.3174998866682,108.3174998866682,0,1,8.569911600032356
1000.0,base,11,PSO,-108.33419109813511,108.33419109813511,0,1,2.1441575000062585
1000.0,base,11,GA,-109.92151076418045,109.92151076418045,0,1,4.290243600029498
1000.0,base,11,ACO,-110.06693447291103,110.06693447291103,0,1,3.953492100001313
1000.0,base,12,ABC,-96.53699618029081,96.53699618029081,0,1,3.809849400015082
1000.0,base,12,GWO,903.6639863866078,96.33601361339214,1,0,3.3757872999995016
1000.0,base,12,FA,906.7171622275581,93.28283777244188,1,0,8.315929699980188
1000.0,base,12,PSO,-99.42783512967017,99.42783512967017,0,1,2.1525025000446476
1000.0,base,12,GA,-99.40208088245939,99.40208088245939,0,1,4.32685189996846
1000.0,base,12,ACO,903.6615847228777,96.33841527712225,1,0,3.94110619998537
1000.0,base,13,ABC,903.6615629100472,96.33843708995272,1,0,3.821948099997826
1000.0,base,13,GWO,903.6653398256851,96.33466017431488,1,0,3.4306765999644995
1000.0,base,13,FA,905.8099429425696,94.19005705743038,1,0,8.691777899977751
1000.0,base,13,PSO,1905.3698947209716,94.63010527902829,2,0,2.3598087999853306
1000.0,base,13,GA,904.9065661218418,95.09343387815822,1,0,4.810860200028401
1000.0,base,13,ACO,903.6595546953447,96.34044530465525,1,0,4.256004099966958
1000.0,base,14,ABC,-95.181179461396,95.181179461396,0,1,3.8179309999686666
1000.0,base,14,GWO,903.6718496506749,96.32815034932511,1,0,3.3954793000011705
1000.0,base,14,FA,905.902568630572,94.09743136942801,1,0,8.002551899990067
1000.0,base,14,PSO,904.146006424201,95.85399357579894,1,0,2.135504400008358
1000.0,base,14,GA,-94.97799616451182,94.97799616451182,0,1,4.3686825999757275
1000.0,base,14,ACO,903.6569550043436,96.3430449956564,1,0,3.861695099971257
1000.0,base,15,ABC,-108.13761535419378,108.13761535419378,0,1,3.792165399994701
1000.0,base,15,GWO,894.0112470503102,105.98875294968975,1,0,3.422086099977605
1000.0,base,15,FA,894.0112470503102,105.98875294968975,1,0,16.089150700019673
1000.0,base,15,PSO,-110.00162305425106,110.00162305425106,0,1,2.137430199945811
1000.0,base,15,GA,886.1469960251521,113.85300397484782,1,0,4.313973799988162
1000.0,base,15,ACO,-112.86492625067861,112.86492625067861,0,1,3.9084843000164255
1000.0,base,16,ABC,-109.12789047770504,109.12789047770504,0,1,3.859588099992834
1000.0,base,16,GWO,903.6648328315163,96.33516716848374,1,0,3.411492299987003
1000.0,base,16,FA,-109.37351196465318,109.37351196465318,0,1,8.575847100000829
1000.0,base,16,PSO,-107.28618831434416,107.28618831434416,0,1,2.1343696999829262
1000.0,base,16,GA,-107.28367004614636,107.28367004614636,0,1,4.280726799974218
1000.0,base,16,ACO,903.6588448538522,96.34115514614777,1,0,3.8590001999982633
1000.0,base,17,ABC,-111.25123274689425,111.25123274689425,0,1,3.7981803999864496
1000.0,base,17,GWO,-90.01484107825038,90.01484107825038,0,1,3.3976091000367887
1000.0,base,17,FA,-109.23224984826635,109.23224984826635,0,1,8.696380999987014
1000.0,base,17,PSO,-111.30791333811968,111.30791333811968,0,1,2.141957200015895
1000.0,base,17,GA,-111.30937764630337,111.30937764630337,0,1,4.3282805000199005
1000.0,base,17,ACO,-104.75798600154711,104.75798600154711,0,1,3.982549400010612
1000.0,base,18,ABC,-115.12253380806372,115.12253380806372,0,1,3.8953045000089332
1000.0,base,18,GWO,-115.16464014825732,115.16464014825732,0,1,3.4610756000038236
1000.0,base,18,FA,-100.17014723769185,100.17014723769185,0,1,8.81961509998655
1000.0,base,18,PSO,-113.35886250977461,113.35886250977461,0,1,2.151057100039907
1000.0,base,18,GA,-115.16431246634203,115.16431246634203,0,1,4.312100899987854
1000.0,base,18,ACO,-115.15426549600849,115.15426549600849,0,1,3.904244299978018
1000.0,base,19,ABC,-102.14502255048943,102.14502255048943,0,1,3.820123900019098
1000.0,base,19,GWO,903.669501584895,96.33049841510507,1,0,3.4542570000048727
1000.0,base,19,FA,907.9757011205423,92.02429887945765,1,0,8.152795900008641
1000.0,base,19,PSO,-104.91399598873957,104.91399598873957,0,1,2.141867899976205
1000.0,base,19,GA,-104.8874370868353,104.8874370868353,0,1,4.258439500001259
1000.0,base,19,ACO,903.6621211875641,96.33787881243583,1,0,3.87269250000827
1000.0,base,20,ABC,-110.46231003326997,110.46231003326997,0,1,4.015622199978679
1000.0,base,20,GWO,-101.5651613329177,101.5651613329177,0,1,3.7935643999953754
1000.0,base,20,FA,-109.54613595555804,109.54613595555804,0,1,9.340396600018721
1000.0,base,20,PSO,-110.09369703941445,110.09369703941445,0,1,2.168989500030875
1000.0,base,20,GA,-110.58191414460966,110.58191414460966,0,1,4.484763999993447
1000.0,base,20,ACO,-110.09602822484113,110.09602822484113,0,1,4.101931400015019
1000.0,base,21,ABC,-107.45170523681524,107.45170523681524,0,1,4.189756600011606
1000.0,base,21,GWO,903.6229849604662,96.37701503953382,1,0,3.471321299963165
1000.0,base,21,FA,-98.50485183545935,98.50485183545935,0,1,8.452032700006384
1000.0,base,21,PSO,-107.45956520812106,107.45956520812106,0,1,2.136509300034959
1000.0,base,21,GA,-107.4488151466131,107.4488151466131,0,1,4.633868100005202
1000.0,base,21,ACO,903.6156582345312,96.38434176546873,1,0,3.886552100011613
1000.0,base,22,ABC,-114.63255696203242,114.63255696203242,0,1,3.9002774999826215
1000.0,base,22,GWO,-107.36593736878602,107.36593736878602,0,1,3.466823499999009
1000.0,base,22,FA,-110.8950833181381,110.8950833181381,0,1,8.775467699975707
1000.0,base,22,PSO,-114.95584203191595,114.95584203191595,0,1,2.1867780000320636
1000.0,base,22,GA,-114.78105364282628,114.78105364282628,0,1,4.348140400019474
1000.0,base,22,ACO,-115.04469514715673,115.04469514715673,0,1,3.8966425000107847
1000.0,base,23,ABC,900.3650512874977,99.63494871250221,1,0,3.8239866999792866
1000.0,base,23,GWO,903.9067989378422,96.0932010621578,1,0,3.423994600016158
1000.0,base,23,FA,904.2984083671693,95.70159163283073,1,0,8.125173499982338
1000.0,base,23,PSO,904.1790364236607,95.82096357633925,1,0,2.1439866999862716
1000.0,base,23,GA,904.0913491790817,95.90865082091825,1,0,4.482831300003454
1000.0,base,23,ACO,903.6612997053606,96.33870029463935,1,0,3.879516099987086
1000.0,base,24,ABC,903.6608767020141,96.33912329798588,1,0,3.864852500031702
1000.0,base,24,GWO,903.6663145543126,96.33368544568738,1,0,3.441182500042487
1000.0,base,24,FA,905.4223868755109,94.577613124489,1,0,8.283867799967993
1000.0,base,24,PSO,-91.69175728754612,91.69175728754612,0,1,2.1302915000123903
1000.0,base,24,GA,903.6997822636333,96.3002177363667,1,0,4.311261999944691
1000.0,base,24,ACO,903.6621201208665,96.3378798791335,1,0,3.90544260002207
1000.0,base,25,ABC,-100.88837549522658,100.88837549522658,0,1,3.772557499993127
1000.0,base,25,GWO,903.6655351531622,96.33446484683788,1,0,3.383173700014595
1000.0,base,25,FA,892.8946012340099,107.10539876599007,1,0,8.066695899993647
1000.0,base,25,PSO,893.3748599842451,106.62514001575495,1,0,2.136617899988778
1000.0,base,25,GA,892.8275246988496,107.17247530115037,1,0,4.857256099989172
1000.0,base,25,ACO,903.6611464459954,96.33885355400452,1,0,4.4134811000549234
1000.0,base,26,ABC,-107.66472841077922,107.66472841077922,0,1,4.288427399995271
1000.0,base,26,GWO,898.1729832799012,101.82701672009874,1,0,3.8169943999964744
1000.0,base,26,FA,-105.28685585812977,105.28685585812977,0,1,9.100419600028545
1000.0,base,26,PSO,-107.78567913879681,107.78567913879681,0,1,2.1222203000215814
1000.0,base,26,GA,-107.40128770609117,107.40128770609117,0,1,4.323572800029069
1000.0,base,26,ACO,-107.7852831223009,107.7852831223009,0,1,3.8609833999653347
1000.0,base,27,ABC,-107.80550836082294,107.80550836082294,0,1,3.802413700032048
1000.0,base,27,GWO,892.1843982939382,107.81560170606177,1,0,3.4223559999954887
1000.0,base,27,FA,-103.19822004038777,103.19822004038777,0,1,8.531983199995011
1000.0,base,27,PSO,-108.78390241427641,108.78390241427641,0,1,2.134776699997019
1000.0,base,27,GA,889.1640033410059,110.83599665899403,1,0,4.30109960003756
1000.0,base,27,ACO,-109.12546604146164,109.12546604146164,0,1,3.8733554999926127
1000.0,base,28,ABC,-116.27586401100703,116.27586401100703,0,1,3.8435701000271365
1000.0,base,28,GWO,-116.16992218273151,116.16992218273151,0,1,3.422507499984931
1000.0,base,28,FA,-116.21838341099331,116.21838341099331,0,1,8.833610600035172
1000.0,base,28,PSO,-115.25967292285958,115.25967292285958,0,1,2.255747599992901
1000.0,base,28,GA,-116.17616411655972,116.17616411655972,0,1,4.4348270000191405
1000.0,base,28,ACO,-115.62002178374462,115.62002178374462,0,1,3.9528158000321127
1000.0,base,29,ABC,-99.16852104727721,99.16852104727721,0,1,3.789219999976922
1000.0,base,29,GWO,903.8626561665869,96.13734383341301,1,0,3.424166199984029
1000.0,base,29,FA,906.1062951180843,93.89370488191567,1,0,8.12881159997778
1000.0,base,29,PSO,904.9377927008236,95.06220729917635,1,0,2.1348646999686025
1000.0,base,29,GA,-93.55861417147106,93.55861417147106,0,1,4.268544800055679
1000.0,base,29,ACO,903.6608438552466,96.33915614475332,1,0,3.867337000032421
1000.0,hard,0,ABC,-108.26100674627766,108.26100674627766,0,1,3.9054268999607302
1000.0,hard,0,GWO,890.7716066717011,109.22839332829895,1,0,3.4352074999478646
1000.0,hard,0,FA,886.1513996974588,113.84860030254116,1,0,8.12930359999882
1000.0,hard,0,PSO,886.0805173829522,113.91948261704778,1,0,2.1264274999848567
1000.0,hard,0,GA,886.0842356639901,113.91576433600993,1,0,4.252902399981394
1000.0,hard,0,ACO,887.983705275555,112.01629472444496,1,0,3.861026500002481
1000.0,hard,1,ABC,-95.76936339998574,95.76936339998574,0,1,3.8690156000084244
1000.0,hard,1,GWO,1904.317774752261,95.68222524773903,2,0,3.477033900038805
1000.0,hard,1,FA,1906.279747960163,93.72025203983704,2,0,8.132248500012793
1000.0,hard,1,PSO,1904.2998522315281,95.70014776847181,2,0,2.121896199998446
1000.0,hard,1,GA,1904.7072742452633,95.29272575473672,2,0,4.506063900014851
1000.0,hard,1,ACO,1904.2936158188327,95.70638418116725,2,0,3.8474796999944374
1000.0,hard,2,ABC,1902.7906686074532,97.2093313925467,2,0,3.8013955000205897
1000.0,hard,2,GWO,1904.3258230300858,95.67417696991427,2,0,3.3947470999555662
1000.0,hard,2,FA,1902.8251175976297,97.17488240237019,2,0,7.942408000002615
1000.0,hard,2,PSO,1902.749190590747,97.25080940925294,2,0,2.138173800020013
1000.0,hard,2,GA,1902.7563826374392,97.24361736256077,2,0,4.351120500010438
1000.0,hard,2,ACO,1904.3188018841406,95.68119811585929,2,0,3.8515290999785066
1000.0,hard,3,ABC,-102.92676599162247,102.92676599162247,0,1,3.794105999986641
1000.0,hard,3,GWO,1893.219422600511,106.78057739948885,2,0,3.3881687000393867
1000.0,hard,3,FA,-107.21887737221019,107.21887737221019,0,1,8.576572599995416
1000.0,hard,3,PSO,891.0558817295373,108.94411827046265,1,0,2.151660899980925
1000.0,hard,3,GA,890.9359072695245,109.06409273047548,1,0,4.368429999973159
1000.0,hard,3,ACO,-107.65540630800652,107.65540630800652,0,1,4.243439699988812
1000.0,hard,4,ABC,898.5460514378301,101.45394856216984,1,0,4.423572900006548
1000.0,hard,4,GWO,1897.2168462242898,102.78315377571006,2,0,3.8629536000080407
1000.0,hard,4,FA,1892.6870525001088,107.31294749989107,2,0,8.899944799952209
1000.0,hard,4,PSO,1893.5250118462561,106.47498815374381,2,0,2.442664100031834
1000.0,hard,4,GA,897.4738027045627,102.5261972954373,1,0,4.9171677000122145
1000.0,hard,4,ACO,1897.2168462242898,102.78315377571006,2,0,4.334924399969168
1000.0,hard,5,ABC,-107.13731221547238,107.13731221547238,0,1,4.295946400030516
1000.0,hard,5,GWO,1904.3211179370749,95.67888206292506,2,0,3.837553300021682
1000.0,hard,5,FA,1906.8127620643536,93.1872379356463,2,0,8.873326400003862
1000.0,hard,5,PSO,-107.53198351394096,107.53198351394096,0,1,2.388340200006496
1000.0,hard,5,GA,-106.51386808505309,106.51386808505309,0,1,4.909446700010449
1000.0,hard,5,ACO,1904.3188955713947,95.68110442860524,2,0,4.445047399960458
1000.0,hard,6,ABC,-93.95272803179734,93.95272803179734,0,1,4.2572353999712504
1000.0,hard,6,GWO,1889.8512326691016,110.14876733089834,2,0,3.8491736000287347
1000.0,hard,6,FA,889.5520290831442,110.44797091685572,1,0,8.44664769998053
1000.0,hard,6,PSO,887.5566897534144,112.44331024658565,1,0,2.1409355999785475
1000.0,hard,6,GA,887.0242681451552,112.97573185484471,1,0,4.321408900024835
1000.0,hard,6,ACO,886.7820879566078,113.21791204339219,1,0,3.934703000006266
1000.0,hard,7,ABC,1904.3179386086083,95.68206139139163,2,0,3.7795789999654517
1000.0,hard,7,GWO,1904.322889317112,95.67711068288813,2,0,3.374961199995596
1000.0,hard,7,FA,1906.3758135236317,93.62418647636824,2,0,7.920845800021198
1000.0,hard,7,PSO,1905.3627518071023,94.63724819289773,2,0,2.1229269999894314
1000.0,hard,7,GA,1905.285207726018,94.71479227398208,2,0,4.545598199998494
1000.0,hard,7,ACO,1904.31917369828,95.68082630171979,2,0,3.871264700021129
1000.0,hard,8,ABC,887.7087406266445,112.29125937335552,1,0,3.8093607999617234
1000.0,hard,8,GWO,893.1820128749879,106.81798712501208,1,0,3.37639799999306
1000.0,hard,8,FA,889.7122603997973,110.28773960020267,1,0,7.816466099990066
1000.0,hard,8,PSO,887.6808259949822,112.31917400501779,1,0,2.1343712000525557
1000.0,hard,8,GA,887.6859434348635,112.31405656513657,1,0,4.358180100040045
1000.0,hard,8,ACO,-101.35824690250733,101.35824690250733,0,1,3.9014163000392728
1000.0,hard,9,ABC,-101.47372176801663,101.47372176801663,0,1,4.172337599971797
1000.0,hard,9,GWO,1904.3281460389965,95.67185396100359,2,0,3.5845493999659084
1000.0,hard,9,FA,1904.6415057282807,95.35849427171932,2,0,7.906268600025214
1000.0,hard,9,PSO,-103.63658016442845,103.63658016442845,0,1,2.1298613999970257
1000.0,hard,9,GA,-103.62741185712193,103.62741185712193,0,1,4.348457499989308
1000.0,hard,9,ACO,-102.78454028093549,102.78454028093549,0,1,3.8831076999776997
1000.0,hard,10,ABC,-116.94753987484813,116.94753987484813,0,1,3.9186293999664485
1000.0,hard,10,GWO,887.6359528650687,112.3640471349313,1,0,3.384630200045649
1000.0,hard,10,FA,-116.92312330884967,116.92312330884967,0,1,8.391079099965282
1000.0,hard,10,PSO,-116.95103712192723,116.95103712192723,0,1,2.1359438999788836
1000.0,hard,10,GA,-116.92539256343109,116.92539256343109,0,1,4.278927300008945
1000.0,hard,10,ACO,-116.95189930008748,116.95189930008748,0,1,3.9264005000004545
1000.0,hard,11,ABC,-101.1226665760887,101.1226665760887,0,1,3.8091058999998495
1000.0,hard,11,GWO,883.6346056142303,116.36539438576969,1,0,3.43183349998435
1000.0,hard,11,FA,883.513220088265,116.48677991173494,1,0,8.057465000019874
1000.0,hard,11,PSO,883.7168739072599,116.28312609274002,1,0,2.1523773999651894
1000.0,hard,11,GA,883.5209589698159,116.47904103018408,1,0,4.400288199947681
1000.0,hard,11,ACO,883.4787375541277,116.52126244587225,1,0,3.9251370999845676
1000.0,hard,12,ABC,1901.1341794379969,98.86582056200314,2,0,3.835884400003124
1000.0,hard,12,GWO,1904.3261415853165,95.67385841468362,2,0,3.4072290000040084
1000.0,hard,12,FA,1906.46893526929,93.53106473071007,2,0,7.921825399971567
1000.0,hard,12,PSO,1900.1881804258785,99.81181957412143,2,0,2.1618086000089534
1000.0,hard,12,GA,1904.3415015265814,95.65849847341849,2,0,4.59879479999654
1000.0,hard,12,ACO,1904.3177420521733,95.68225794782654,2,0,4.383334599959198
1000.0,hard,13,ABC,-105.50144763052455,105.50144763052455,0,1,4.2948233999777585
1000.0,hard,13,GWO,907.367975709078,92.63202429092199,1,0,3.8688160000019707
1000.0,hard,13,FA,905.6189462307234,94.38105376927656,1,0,8.575361900031567
1000.0,hard,13,PSO,893.5793939538332,106.42060604616677,1,0,2.19966199999908
1000.0,hard,13,GA,-105.5232023582451,105.5232023582451,0,1,4.269372300012037
1000.0,hard,13,ACO,1904.305331256511,95.69466874348896,2,0,3.846565800020471
1000.0,hard,14,ABC,-110.6728776837526,110.6728776837526,0,1,3.8657936999807134
1000.0,hard,14,GWO,1892.0810986492086,107.91890135079143,2,0,3.403065400023479
1000.0,hard,14,FA,-111.08697558407499,111.08697558407499,0,1,8.604540600033943
1000.0,hard,14,PSO,-111.2815245904908,111.2815245904908,0,1,2.131920599960722
1000.0,hard,14,GA,-111.02380560086637,111.02380560086637,0,1,4.324242500006221
1000.0,hard,14,ACO,1892.0810986492086,107.91890135079143,2,0,3.8590329999569803
1000.0,hard,15,ABC,-112.05632461259351,112.05632461259351,0,1,3.783324900025036
1000.0,hard,15,GWO,-105.55615607015929,105.55615607015929,0,1,3.4310318000498228
1000.0,hard,15,FA,-109.60221899898643,109.60221899898643,0,1,8.672029400011525
1000.0,hard,15,PSO,882.8283159094987,117.17168409050134,1,0,2.1584217999479733
1000.0,hard,15,GA,-110.5419767072832,110.5419767072832,0,1,4.366005000018049
1000.0,hard,15,ACO,-114.13433854393914,114.13433854393914,0,1,3.8664904999895953
1000.0,hard,16,ABC,-102.38719965819811,102.38719965819811,0,1,3.808327000006102
1000.0,hard,16,GWO,1903.4049474619114,96.59505253808848,2,0,3.3962168999714777
1000.0,hard,16,FA,1906.209909126796,93.79009087320391,2,0,8.05270629998995
1000.0,hard,16,PSO,1900.075884866872,99.92411513312796,2,0,2.135371100041084
1000.0,hard,16,GA,906.4120735900726,93.58792640992735,1,0,4.39902259997325
1000.0,hard,16,ACO,905.157099535109,94.84290046489099,1,0,3.9074357000063173
1000.0,hard,17,ABC,-111.54599768055908,111.54599768055908,0,1,3.859215000004042
1000.0,hard,17,GWO,-105.34762674474277,105.34762674474277,0,1,3.444848799961619
1000.0,hard,17,FA,-111.5758655334518,111.5758655334518,0,1,8.94696390000172
1000.0,hard,17,PSO,-111.65058265814375,111.65058265814375,0,1,2.226304500014521
1000.0,hard,17,GA,-111.66273214306622,111.66273214306622,0,1,4.295663699973375
1000.0,hard,17,ACO,-108.27391447779242,108.27391447779242,0,1,3.9095118999830447
1000.0,hard,18,ABC,898.8244933628657,101.1755066371343,1,0,3.8783318999921903
1000.0,hard,18,GWO,1904.3252056686363,95.67479433136376,2,0,3.4004678999772295
1000.0,hard,18,FA,1905.5878309050702,94.41216909492975,2,0,16.733295699988957
1000.0,hard,18,PSO,1897.4750208974974,102.52497910250248,2,0,2.1241903000045568
1000.0,hard,18,GA,898.6349345089131,101.36506549108687,1,0,4.333001799997874
1000.0,hard,18,ACO,1904.264693129074,95.73530687092595,2,0,3.844003000005614
1000.0,hard,19,ABC,-109.16286619753163,109.16286619753163,0,1,3.8104286000016145
1000.0,hard,19,GWO,1896.3967149804046,103.60328501959548,2,0,3.415299899992533
1000.0,hard,19,FA,887.589294815275,112.41070518472495,1,0,8.32235989999026
1000.0,hard,19,PSO,887.791811791161,112.20818820883899,1,0,2.1627059999736957
1000.0,hard,19,GA,-110.09817518072077,110.09817518072077,0,1,4.3365058999625035
1000.0,hard,19,ACO,-110.11603054887281,110.11603054887281,0,1,3.8911467000143602
1000.0,hard,20,ABC,899.3199622918698,100.68003770813016,1,0,3.7975863000028767
1000.0,hard,20,GWO,1903.5625957696636,96.4374042303363,2,0,3.3938443000079133
1000.0,hard,20,FA,1903.5625957696636,96.4374042303363,2,0,16.56515809998382
1000.0,hard,20,PSO,898.7734604286519,101.22653957134807,1,0,2.1268440999556333
1000.0,hard,20,GA,897.7933301433042,102.20666985669584,1,0,4.321068899997044
1000.0,hard,20,ACO,898.9008600817683,101.09913991823163,1,0,3.869074999995064
1000.0,hard,21,ABC,-114.43592499603007,114.43592499603007,0,1,3.8034958000062034
1000.0,hard,21,GWO,-109.26721604287931,109.26721604287931,0,1,3.4262860999442637
1000.0,hard,21,FA,-114.67800482779647,114.67800482779647,0,1,8.580963200016413
1000.0,hard,21,PSO,-114.8112946965536,114.8112946965536,0,1,2.1882757000275888
1000.0,hard,21,GA,-114.6592331939099,114.6592331939099,0,1,4.347536100016441
1000.0,hard,21,ACO,-114.7557930028782,114.7557930028782,0,1,4.144170199986547
1000.0,hard,22,ABC,911.3071555800408,88.69284441995917,1,0,3.9516604999662377
1000.0,hard,22,GWO,1904.3321294702441,95.6678705297558,2,0,3.4439824000000954
1000.0,hard,22,FA,1907.2917426263948,92.7082573736051,2,0,8.052497800032143
1000.0,hard,22,PSO,1906.5043205198822,93.49567948011774,2,0,2.141163000022061
1000.0,hard,22,GA,1907.770132139436,92.22986786056394,2,0,4.30558630003361
1000.0,hard,22,ACO,1904.3177965318139,95.68220346818603,2,0,3.8729272999917157
1000.0,hard,23,ABC,-100.26460410036654,100.26460410036654,0,1,3.814339100033976
1000.0,hard,23,GWO,1904.3277027216532,95.67229727834693,2,0,3.447311499970965
1000.0,hard,23,FA,1905.2040961101352,94.79590388986475,2,0,7.973819900013041
1000.0,hard,23,PSO,896.2288400873274,103.77115991267256,1,0,2.1594443999929354
1000.0,hard,23,GA,896.3593298417658,103.6406701582342,1,0,4.421308099990711
1000.0,hard,23,ACO,1904.2960447641037,95.70395523589619,2,0,3.9219790000352077
1000.0,hard,24,ABC,904.4100419992767,95.58995800072329,1,0,3.8780864999862388
1000.0,hard,24,GWO,1904.3261432524348,95.67385674756528,2,0,3.4189172000042163
1000.0,hard,24,FA,1903.397387095547,96.60261290445297,2,0,8.705176099960227
1000.0,hard,24,PSO,1898.575294728524,101.42470527147577,2,0,2.1730154000106268
1000.0,hard,24,GA,1898.576413524836,101.42358647516403,2,0,4.380445999966469
1000.0,hard,24,ACO,1904.3191876218443,95.68081237815562,2,0,3.915336699981708
1000.0,hard,25,ABC,901.1673325197897,98.83266748021029,1,0,3.8670991999679245
1000.0,hard,25,GWO,1904.2887612342488,95.71123876575118,2,0,3.4154816000373103
1000.0,hard,25,FA,1907.0690231769586,92.93097682304138,2,0,7.945145200006664
1000.0,hard,25,PSO,1898.5612586673265,101.43874133267347,2,0,2.132281400030479
1000.0,hard,25,GA,900.9413866269862,99.05861337301384,1,0,4.44844639999792
1000.0,hard,25,ACO,1904.3153629553,95.68463704469987,2,0,3.9266271999804303
1000.0,hard,26,ABC,-108.08128504840828,108.08128504840828,0,1,3.8079799999832176
1000.0,hard,26,GWO,-93.32177760112434,93.32177760112434,0,1,3.4309487999998964
1000.0,hard,26,FA,883.7824099613114,116.21759003868863,1,0,8.12934329995187
1000.0,hard,26,PSO,885.5261749485976,114.47382505140234,1,0,2.1455288999713957
1000.0,hard,26,GA,885.4228140149055,114.57718598509453,1,0,4.346826000022702
1000.0,hard,26,ACO,-113.41032775267435,113.41032775267435,0,1,3.914050799969118
1000.0,hard,27,ABC,1896.5361485694884,103.4638514305115,2,0,3.831683400028851
1000.0,hard,27,GWO,1902.3285567001185,97.67144329988145,2,0,3.4337964999722317
1000.0,hard,27,FA,1901.730548692622,98.26945130737785,2,0,8.737205200013705
1000.0,hard,27,PSO,1896.324050420275,103.67594957972506,2,0,2.2056436000275426
1000.0,hard,27,GA,1896.3572617768098,103.64273822319015,2,0,4.345886099967174
1000.0,hard,27,ACO,1902.3285567001185,97.67144329988145,2,0,3.991278200002853
1000.0,hard,28,ABC,-112.68767669213885,112.68767669213885,0,1,3.8560442000161856
1000.0,hard,28,GWO,891.7516262987139,108.24837370128616,1,0,3.7488684999989346
1000.0,hard,28,FA,-113.05352231961129,113.05352231961129,0,1,9.642936400021426
1000.0,hard,28,PSO,-111.42022914745567,111.42022914745567,0,1,2.420198799984064
1000.0,hard,28,GA,-113.12647563335311,113.12647563335311,0,1,4.783322500006761
1000.0,hard,28,ACO,-113.2087645044059,113.2087645044059,0,1,4.399462900008075
